dumb;star_name_string;date;time;jd;observer;site;resolution;lambda_min;lambda_max;file;image;last_update;comment
0;v443her;2016-09-08;9:48;57639.825;FTE;ORS-FR;11000;4210;7162;asdb_v443her_20160908_825.fit;asdb_v443her_20160908_825.png;1615213614;
0;v443her;2017-04-08;1:59;57851.083;JMO;CAL-FR;698;3807;7396;asdb_v443her_20170408_083.fit;asdb_v443her_20170408_083.png;1615213614;
0;v443her;2017-05-28;1:20;57901.056;FCA;PAG-SP;850;3748;7293;asdb_v443her_20170528_056.fit;asdb_v443her_20170528_056.png;1615213614;
0;v443her;2017-06-19;3:20;57923.973;FRA;BAL-IT;530;3841;7231;asdb_v443her_20170619_972.fit;asdb_v443her_20170619_972.png;1615213614;
0;v443her;2017-08-03;1:17;57968.887;FCA;PAG-SP;771;3823;7357;asdb_v443her_20170803_887.fit;asdb_v443her_20170803_887.png;1615213614;
0;v443her;2017-08-17;3:40;57982.153;GKA;GRL-US;514;3667;7404;asdb_v443her_20170817_153.fit;asdb_v443her_20170817_153.png;1615213614;
0;v443her;2017-08-24;9:29;57989.812;FRA;BAL-IT;530;3841;7231;asdb_v443her_20170824_812.fit;asdb_v443her_20170824_812.png;1615213614;
0;v443her;2017-09-20;1:25;58016.06;GKA;MAN-US;534;3880;7380;asdb_v443her_20170920_059.fit;asdb_v443her_20170920_059.png;1615213614;
0;v443her;2017-09-24;6:31;58020.272;JRF;MTP-US;564;3901;7400;asdb_v443her_20170924_271.fit;asdb_v443her_20170924_271.png;1615213614;
0;v443her;2017-10-11;9:38;58037.818;FRA;BAL-IT;532;3841;7231;asdb_v443her_20171011_818.fit;asdb_v443her_20171011_818.png;1615213614;
0;v443her;2018-05-11;1:43;58249.072;JMO;CAL-FR;669;3799;7570;asdb_v443her_20180511_072.fit;asdb_v443her_20180511_072.png;1615213614;
0;v443her;2018-05-20;2:44;58258.948;DBO;WCO-UK;929;3901;7381;asdb_v443her_20180520_947.fit;asdb_v443her_20180520_947.png;1615213614;
0;v443her;2018-05-23;6:36;58261.275;LES;MRO-CA;13000;4280;7948;asdb_v443her_20180523_274.fit;asdb_v443her_20180523_274.png;1615213614;
0;v443her;2018-06-09;1:09;58278.465;JRF;MTP-US;897;3826;7395;asdb_v443her_20180609_464.fit;asdb_v443her_20180609_464.png;1615213614;
0;v443her;2018-06-14;9:49;58283.41;JRF;MTP-US;899;3826;7390;asdb_v443her_20180614_409.fit;asdb_v443her_20180614_409.png;1615213614;
0;v443her;2018-06-19;2:34;58288.941;CBO;OCT-FR;509;3700;7570;asdb_v443her_20180619_940.fit;asdb_v443her_20180619_940.png;1615213614;
0;v443her;2018-07-15;8:17;58314.345;JRF;MTP-US;806;3891;7395;asdb_v443her_20180715_345.fit;asdb_v443her_20180715_345.png;1615213614;
0;v443her;2018-08-10;3:13;58340.134;GKA;GRL-US;546;3732;7372;asdb_v443her_20180810_134.fit;asdb_v443her_20180810_134.png;1615213614;
0;v443her;2018-08-28;5:19;58358.222;JRF;UHO-US;8973;6421;6694;asdb_v443her_20180828_221.fit;asdb_v443her_20180828_221.png;1615213614;
0;v443her;2018-08-30;5:44;58360.239;JRF;UHO-US;3224;3773;4085;asdb_v443her_20180830_239.fit;asdb_v443her_20180830_239.png;1615213614;
0;v443her;2018-08-31;5:09;58361.215;JRF;UHO-US;5975;4716;5019;asdb_v443her_20180831_215.fit;asdb_v443her_20180831_215.png;1615213614;
0;v443her;2018-09-26;9:47;58387.825;FCA;PAG-SP;740;3861;7416;asdb_v443her_20180926_824.fit;asdb_v443her_20180926_824.png;1615213615;
0;v443her;2018-11-11;3:15;58433.135;JRF;MTP-US;554;3750;7401;asdb_v443her_20181111_135.fit;asdb_v443her_20181111_135.png;1615213615;
0;v443her;2018-11-12;2:59;58434.125;JRF;MTP-US;745;6207;9629;asdb_v443her_20181112_124.fit;asdb_v443her_20181112_124.png;1615213615;
0;v443her;2019-05-18;7:48;58621.326;FAS;DCO-US;1048;3727;7276;asdb_v443her_20190518_325.fit;asdb_v443her_20190518_325.png;1615213615;
0;v443her;2019-06-01;3:54;58635.996;FTE;ORS-FR;11000;4035;7353;asdb_v443her_20190601_996.fit;asdb_v443her_20190601_996.png;1615213615;
0;v443her;2019-07-02;2:06;58666.921;JGF;PIE-SP;9000;3997;8013;asdb_v443her_20190702_921.fit;asdb_v443her_20190702_921.png;1615213615;
0;v443her;2019-07-21;0:19;58685.847;FRA;BAL-IT;528;3827;7240;asdb_v443her_20190721_846.fit;asdb_v443her_20190721_846.png;1615213615;
0;v443her;2019-08-25;2:35;58720.108;LES;MRO-CA;12000;4031;7955;asdb_v443her_20190825_108.fit;asdb_v443her_20190825_108.png;1615213615;
0;v443her;2019-08-27;7:21;58722.307;JRF;MTP-US;408;3671;7401;asdb_v443her_20190827_306.fit;asdb_v443her_20190827_306.png;1615213615;
0;v443her;2019-08-28;0:53;58723.87;FCA;PAG-SP;920;3806;7342;asdb_v443her_20190828_870.fit;asdb_v443her_20190828_870.png;1615213615;
0;v443her;2019-08-30;4:40;58725.195;JRF;MTP-US;996;6255;9551;asdb_v443her_20190830_194.fit;asdb_v443her_20190830_194.png;1615213615;
0;v443her;2019-10-18;3:04;58774.128;FAS;DCO-US;954;3715;7302;asdb_v443her_20191018_128.fit;asdb_v443her_20191018_128.png;1615213615;
0;v443her;2020-04-15;2:25;58954.101;IBR;HVR-FR;701;3377;5961;asdb_v443her_20200415_100.fit;asdb_v443her_20200415_100.png;1615213615;
0;v443her;2020-04-16;2:07;58955.089;CBO;OCT-FR;506;3700;7566;asdb_v443her_20200416_088.fit;asdb_v443her_20200416_088.png;1615213615;
0;v443her;2020-04-16;1:05;58955.462;FAS;DCO-US;1038;3713;7302;asdb_v443her_20200416_462.fit;asdb_v443her_20200416_462.png;1615213615;
0;v443her;2020-04-20;1:54;58959.913;TMEPAD;KOL-SK;767;3850;7590;asdb_v443her_20200420_913.fit;asdb_v443her_20200420_913.png;1615213615;
0;v443her;2020-04-25;3:19;58964.139;PCA;LEC-IT;607;3802;7300;asdb_v443her_20200425_138.fit;asdb_v443her_20200425_138.png;1615213615;
0;v443her;2020-04-26;2:33;58965.107;IBR;HVR-FR;610;3603;6104;asdb_v443her_20200426_106.fit;asdb_v443her_20200426_106.png;1615213615;
0;v443her;2020-05-06;8:02;58975.335;FAS;DCO-US;1057;3713;7301;asdb_v443her_20200506_334.fit;asdb_v443her_20200506_334.png;1615213615;
0;v443her;2020-05-14;6:15;58983.261;LES;MRO-CA;14000;4031;7955;asdb_v443her_20200514_261.fit;asdb_v443her_20200514_261.png;1615213615;
0;v443her;2020-05-18;0:50;58987.035;CBO;OCT-FR;504;3700;7566;asdb_v443her_20200518_034.fit;asdb_v443her_20200518_034.png;1615213615;
0;v443her;2020-05-20;2:20;58989.931;DBO;WCO-UK;1055;3900;7381;asdb_v443her_20200520_930.fit;asdb_v443her_20200520_930.png;1615213615;
0;v443her;2020-05-26;0:35;58995.024;IBR;HVR-FR;551;3488;6027;asdb_v443her_20200526_024.fit;asdb_v443her_20200526_024.png;1615213615;
0;v443her;2020-06-01;1:17;59001.887;TMEPAD;KOL-SK;820;3900;7590;asdb_v443her_20200601_887.fit;asdb_v443her_20200601_887.png;1615213615;
0;v443her;2020-07-13;3:09;59043.965;TMEPAD;KOL-SK;871;4000;7400;asdb_v443her_20200713_965.fit;asdb_v443her_20200713_965.png;1615213615;
0;v443her;2020-07-19;3:53;59049.996;DBO;WCO-UK;1138;3901;7380;asdb_v443her_20200719_995.fit;asdb_v443her_20200719_995.png;1615213615;
0;v443her;2020-07-24;3:12;59054.134;LES;MRO-CA;14000;4031;7955;asdb_v443her_20200724_133.fit;asdb_v443her_20200724_133.png;1615213615;
0;v443her;2020-07-27;0:45;59057.865;JMI;SAO-FR;1000;3850;7500;asdb_v443her_20200727_866.fit;asdb_v443her_20200727_866.png;1615213615;
0;v443her;2020-07-28;6:14;59058.26;FAS;DCO-US;1027;3720;7307;asdb_v443her_20200728_260.fit;asdb_v443her_20200728_260.png;1615213615;
0;v443her;2020-08-22;1:21;59083.89;FCA;PAG-SP;1083;3836;7370;asdb_v443her_20200822_889.fit;asdb_v443her_20200822_889.png;1615213615;
0;v443her;2020-09-19;2:29;59111.937;DBO;WCO-UK;1133;3900;7381;asdb_v443her_20200919_937.fit;asdb_v443her_20200919_937.png;1615213615;
0;v471per;2013-08-06;3:13;56510.134;BUI;OHP-FR;605;3696;7394;asdb_v471per_20130806_134.fit;asdb_v471per_20130806_134.png;1615213615;
0;v471per;2016-01-23;8:41;57410.779;JGF;SMM-SP;884;3830;7553;asdb_v471per_20160123_778.fit;asdb_v471per_20160123_778.png;1615213615;
0;v471per;2016-02-04;0:05;57422.837;JGF;SMM-SP;866;3834;7561;asdb_v471per_20160204_837.fit;asdb_v471per_20160204_837.png;1615213615;
0;v471per;2016-10-31;1:40;57692.903;FBO;SJI-FR;2200;4002;7501;asdb_v471per_20161031_903.fit;asdb_v471per_20161031_903.png;1615213615;
0;v471per;2016-12-18;9:06;57740.796;JGF;SMM-SP;1279;3812;7469;asdb_v471per_20161218_796.fit;asdb_v471per_20161218_796.png;1615213615;
0;v471per;2017-02-20;0:33;57804.856;FCA;PAG-SP;808;3800;7340;asdb_v471per_20170220_856.fit;asdb_v471per_20170220_856.png;1615213615;
0;v471per;2017-10-07;1:08;58033.881;FCA;PAG-SP;905;3723;7271;asdb_v471per_20171007_881.fit;asdb_v471per_20171007_881.png;1615213615;
0;v471per;2017-10-31;5:14;58057.218;FAS;DCO-US;1027;3824;7416;asdb_v471per_20171031_218.fit;asdb_v471per_20171031_218.png;1615213615;
0;v471per;2017-11-15;1:00;58072.875;FCA;PAG-SP;901;3783;7330;asdb_v471per_20171115_875.fit;asdb_v471per_20171115_875.png;1615213615;
0;v471per;2017-11-20;3:36;58077.15;FAS;DCO-US;1058;3851;7400;asdb_v471per_20171120_150.fit;asdb_v471per_20171120_150.png;1615213615;
0;v471per;2017-11-27;3:43;58084.155;FAS;DCO-US;1032;3851;7400;asdb_v471per_20171127_155.fit;asdb_v471per_20171127_155.png;1615213615;
0;v471per;2017-12-05;0:08;58092.839;BER;BVO-IT;616;4400;7400;asdb_v471per_20171205_838.fit;asdb_v471per_20171205_838.png;1615213615;
0;v471per;2017-12-12;0:31;58099.855;FCA;PAG-SP;675;3755;7299;asdb_v471per_20171212_854.fit;asdb_v471per_20171212_854.png;1615213615;
0;v471per;2017-12-14;5:06;58101.213;FAS;DCO-US;1033;3722;7312;asdb_v471per_20171214_213.fit;asdb_v471per_20171214_213.png;1615213615;
0;v471per;2018-02-06;2:47;58155.116;FAS;DCO-US;889;3717;7290;asdb_v471per_20180206_116.fit;asdb_v471per_20180206_116.png;1615213615;
0;v471per;2018-02-21;0:34;58170.857;FCA;PAG-SP;914;3838;7377;asdb_v471per_20180221_857.fit;asdb_v471per_20180221_857.png;1615213615;
0;v471per;2018-10-11;1:53;58402.496;JRF;MTP-US;651;3833;7396;asdb_v471per_20181011_495.fit;asdb_v471per_20181011_495.png;1615213615;
0;v471per;2018-10-25;8:59;58416.791;FCA;PAG-SP;936;3819;7356;asdb_v471per_20181025_791.fit;asdb_v471per_20181025_791.png;1615213615;
0;v471per;2018-11-07;3:42;58429.155;FAS;DCO-US;1002;3726;7275;asdb_v471per_20181107_154.fit;asdb_v471per_20181107_154.png;1615213615;
0;v471per;2018-11-10;0:38;58432.444;JRF;MTP-US;540;3606;7400;asdb_v471per_20181110_443.fit;asdb_v471per_20181110_443.png;1615213615;
0;v471per;2018-11-26;7:59;58448.333;JRF;UHO-US;1013;6201;9601;asdb_v471per_20181126_332.fit;asdb_v471per_20181126_332.png;1615213615;
0;v471per;2018-12-01;8:53;58453.37;JRF;UHO-US;555;3766;7390;asdb_v471per_20181201_370.fit;asdb_v471per_20181201_370.png;1615213615;
0;v471per;2018-12-14;5:10;58466.216;FAS;DCO-US;984;3727;7276;asdb_v471per_20181214_215.fit;asdb_v471per_20181214_215.png;1615213615;
0;v471per;2018-12-29;0:33;58481.857;FCA;PAG-SP;1031;3889;7430;asdb_v471per_20181229_856.fit;asdb_v471per_20181229_856.png;1615213615;
0;v471per;2018-12-31;3:30;58483.146;FAS;DCO-US;975;3727;7276;asdb_v471per_20181231_146.fit;asdb_v471per_20181231_146.png;1615213615;
0;v471per;2019-01-24;0:48;58507.867;FCA;PAG-SP;930;3822;7362;asdb_v471per_20190124_867.fit;asdb_v471per_20190124_867.png;1615213615;
0;v471per;2019-02-14;0:01;58528.835;DBO;WCO-UK;1123;3901;7380;asdb_v471per_20190214_834.fit;asdb_v471per_20190214_834.png;1615213615;
0;v471per;2019-10-29;3:25;58785.976;FCA;PAG-SP;1167;3726;7264;asdb_v471per_20191029_975.fit;asdb_v471per_20191029_975.png;1615213615;
0;v471per;2019-10-31;0:30;58787.438;JRF;MTP-US;465;3651;7395;asdb_v471per_20191031_437.fit;asdb_v471per_20191031_437.png;1615213615;
0;v471per;2019-11-03;0:46;58790.449;JRF;MTP-US;804;6256;9592;asdb_v471per_20191103_448.fit;asdb_v471per_20191103_448.png;1615213615;
0;v471per;2020-01-12;5:19;58860.222;FAS;DCO-US;1026;3715;7305;asdb_v471per_20200112_221.fit;asdb_v471per_20200112_221.png;1615213615;
0;v471per;2020-01-12;2:47;58860.95;DBO;WCO-UK;1107;3901;7381;asdb_v471per_20200112_949.fit;asdb_v471per_20200112_949.png;1615213615;
0;v471per;2020-01-20;3:04;58868.961;DBO;WCO-UK;1067;3900;7380;asdb_v471per_20200120_961.fit;asdb_v471per_20200120_961.png;1615213615;
0;v471per;2020-03-24;1:44;58932.906;DBO;WCO-UK;1069;3901;7380;asdb_v471per_20200324_906.fit;asdb_v471per_20200324_906.png;1615213615;
0;v471per;2020-09-14;1:32;59106.897;DBO;WCO-UK;1129;3901;7380;asdb_v471per_20200914_897.fit;asdb_v471per_20200914_897.png;1615213615;
0;v471per;2020-09-14;2:22;59106.932;KGU;KGH-UK;586;3950;7330;asdb_v471per_20200914_932.fit;asdb_v471per_20200914_932.png;1615213615;
0;v471per;2020-10-09;2:46;59131.949;DBO;WCO-UK;1104;3900;7380;asdb_v471per_20201009_949.fit;asdb_v471per_20201009_949.png;1615213615;
0;v471per;2020-11-05;2:10;59158.924;DBO;WCO-UK;1080;3901;7380;asdb_v471per_20201105_924.fit;asdb_v471per_20201105_924.png;1615213615;
0;v471per;2020-11-25;1:40;59178.903;DBO;WCO-UK;1051;3900;7380;asdb_v471per_20201125_903.fit;asdb_v471per_20201125_903.png;1615213615;
0;v471per;2020-12-24;1:06;59207.879;DBO;WCO-UK;1021;3901;7380;asdb_v471per_20201224_879.fit;asdb_v471per_20201224_879.png;1615213615;
0;v471per;2021-01-23;0:53;59237.87;DBO;WCO-UK;1043;3901;7380;asdb_v471per_20210123_870.fit;asdb_v471per_20210123_870.png;1615213615;
0;v471per;2021-02-22;2:43;59267.947;DBO;WCO-UK;1047;3900;7381;asdb_v471per_20210222_946.fit;asdb_v471per_20210222_946.png;1615213615;
0;v503her;2013-06-05;1:12;56448.884;BUI;CAS-FR;603;3856;7391;asdb_v503her_20130605_883.fit;asdb_v503her_20130605_883.png;1615213615;
0;v503her;2016-08-13;3:30;57613.979;JMO;CAL-FR;654;3911;7396;asdb_v503her_20160813_979.fit;asdb_v503her_20160813_979.png;1615213615;
0;v503her;2017-09-24;5:48;58020.242;JRF;MTP-US;647;3901;7400;asdb_v503her_20170924_242.fit;asdb_v503her_20170924_242.png;1615213615;?? ld
0;v503her;2018-05-15;8:14;58253.343;FAS;DCO-US;1049;3727;7289;asdb_v503her_20180515_343.fit;asdb_v503her_20180515_343.png;1615213615;
0;v503her;2019-05-14;2:36;58617.942;DBO;WCO-UK;1080;4101;7350;asdb_v503her_20190514_942.fit;asdb_v503her_20190514_942.png;1615213615;
0;v503her;2019-07-03;8:40;58667.361;JRF;MTP-US;653;3720;7391;asdb_v503her_20190703_361.fit;asdb_v503her_20190703_361.png;1615213615;
0;v503her;2019-07-06;8:24;58670.35;JRF;MTP-US;905;6305;9446;asdb_v503her_20190706_350.fit;asdb_v503her_20190706_350.png;1615213615;
0;v503her;2021-02-25;2:45;59270.531;FAS;DCO-US;792;4001;7251;asdb_v503her_20210225_531.fit;asdb_v503her_20210225_531.png;1615213615;
0;v503her;2021-02-27;4:39;59272.194;JCO;EES-UK;545;4000;7500;asdb_v503her_20210227_193.fit;asdb_v503her_20210227_193.png;1615213615;
0;v5590sgr;2020-10-04;0:23;59126.433;VLZ;SSO-FR;1067;3801;7500;asdb_v5590sgr_20201004_433.fit;asdb_v5590sgr_20201004_433.png;1615213615;
0;v562lyr;2020-07-12;0:20;59042.014;IBR;HVR-FR;564;3550;6027;asdb_v562lyr_20200712_014.fit;asdb_v562lyr_20200712_014.png;1615213615;
0;v562lyr;2020-07-19;1:17;59049.054;CBO;OCT-FR;506;3800;7396;asdb_v562lyr_20200719_053.fit;asdb_v562lyr_20200719_053.png;1615213616;
0;v589cra;2020-06-26;1:03;59026.461;BHQ;ARM-AU;1576;4000;7999;asdb_v589cra_20200626_461.fit;asdb_v589cra_20200626_461.png;1615213616;
0;v618sgr;2020-07-30;2:09;59060.507;BHQ;ARM-AU;1906;3800;8000;asdb_v618sgr_20200730_506.fit;asdb_v618sgr_20200730_506.png;1615213616;
0;v627cas;2013-08-06;0:54;56510.038;OGA;OHP-FR;695;3816;7593;asdb_v627cas_20130806_037.fit;asdb_v627cas_20130806_037.png;1615213616;
0;v627cas;2014-09-29;3:23;56929.975;DBO;WCO-UK;1008;3901;7400;asdb_v627cas_20140929_974.fit;asdb_v627cas_20140929_974.png;1615213616;
0;v627cas;2015-07-03;8:12;57206.759;DLI;JAD-CH;18943;6504;6618;asdb_v627cas_20150703_758.fit;asdb_v627cas_20150703_758.png;1615213616;
0;v627cas;2015-09-15;5:19;57280.222;LES;MRO-CA;9000;5999;7100;asdb_v627cas_20150915_221.fit;asdb_v627cas_20150915_221.png;1615213616;
0;v627cas;2015-09-27;9:42;57292.821;DBO;WCO-UK;842;3900;7400;asdb_v627cas_20150927_821.fit;asdb_v627cas_20150927_821.png;1615213616;
0;v627cas;2015-10-24;0:05;57319.004;PSO;TAT-HU;463;4313;7231;asdb_v627cas_20151024_003.fit;asdb_v627cas_20151024_003.png;1615213616;
0;v627cas;2015-11-22;2:02;57348.919;JGF;SMM-SP;903;3935;7630;asdb_v627cas_20151122_918.fit;asdb_v627cas_20151122_918.png;1615213616;
0;v627cas;2015-12-24;1:22;57380.89;DBO;WCO-UK;782;3900;7400;asdb_v627cas_20151224_890.fit;asdb_v627cas_20151224_890.png;1615213616;
0;v627cas;2015-12-30;1:42;57386.904;PSO;TAT-HU;3277;6347;7066;asdb_v627cas_20151230_904.fit;asdb_v627cas_20151230_904.png;1615213616;
0;v627cas;2016-01-19;0:13;57406.843;DBO;WCO-UK;834;3901;7401;asdb_v627cas_20160119_842.fit;asdb_v627cas_20160119_842.png;1615213616;
0;v627cas;2016-02-14;9:31;57432.814;DBO;WCO-UK;869;3901;7401;asdb_v627cas_20160214_813.fit;asdb_v627cas_20160214_813.png;1615213616;
0;v627cas;2016-02-18;1:03;57436.877;DBO;WCO-UK;828;4000;7400;asdb_v627cas_20160218_877.fit;asdb_v627cas_20160218_877.png;1615213616;
0;v627cas;2016-07-24;3:23;57593.975;DBO;WCO-UK;827;3901;7400;asdb_v627cas_20160724_974.fit;asdb_v627cas_20160724_974.png;1615213616;
0;v627cas;2016-08-30;3:45;57630.99;DBO;WCO-UK;839;3900;7401;asdb_v627cas_20160830_989.fit;asdb_v627cas_20160830_989.png;1615213616;
0;v627cas;2016-11-05;2:04;57697.92;DBO;WCO-UK;850;3901;7400;asdb_v627cas_20161105_919.fit;asdb_v627cas_20161105_919.png;1615213616;
0;v627cas;2016-12-21;1:02;57743.876;JGF;SMM-SP;672;4251;7483;asdb_v627cas_20161221_876.fit;asdb_v627cas_20161221_876.png;1615213616;
0;v627cas;2017-01-13;8:59;57766.791;JGF;SMM-SP;1006;4114;7432;asdb_v627cas_20170113_791.fit;asdb_v627cas_20170113_791.png;1615213616;
0;v627cas;2017-01-20;8:58;57773.791;DBO;WCO-UK;732;3901;7380;asdb_v627cas_20170120_790.fit;asdb_v627cas_20170120_790.png;1615213616;
0;v627cas;2017-02-18;1:45;57802.907;DBO;WCO-UK;720;3901;7401;asdb_v627cas_20170218_906.fit;asdb_v627cas_20170218_906.png;1615213616;
0;v627cas;2017-03-24;9:59;57836.833;DBO;WCO-UK;720;3901;7380;asdb_v627cas_20170324_833.fit;asdb_v627cas_20170324_833.png;1615213616;
0;v627cas;2017-07-24;2:34;57958.94;DBO;WCO-UK;909;3901;7380;asdb_v627cas_20170724_940.fit;asdb_v627cas_20170724_940.png;1615213616;
0;v627cas;2017-08-30;2:55;57995.955;DBO;WCO-UK;978;3900;7380;asdb_v627cas_20170830_955.fit;asdb_v627cas_20170830_955.png;1615213616;
0;v627cas;2017-09-18;2:30;58014.938;BUI;CAS-FR;36934;6538;6623;asdb_v627cas_20170918_937.fit;asdb_v627cas_20170918_937.png;1615213616;
0;v627cas;2017-10-11;3:03;58037.961;DBO;WCO-UK;1048;3901;7380;asdb_v627cas_20171011_960.fit;asdb_v627cas_20171011_960.png;1615213616;
0;v627cas;2017-11-12;1:50;58069.91;DBO;WCO-UK;1089;3901;7380;asdb_v627cas_20171112_909.fit;asdb_v627cas_20171112_909.png;1615213616;
0;v627cas;2018-01-01;1:51;58119.911;DBO;WCO-UK;1077;3902;7380;asdb_v627cas_20180101_911.fit;asdb_v627cas_20180101_911.png;1615213616;
0;v627cas;2018-02-12;0:03;58161.836;DBO;WCO-UK;1097;3901;7380;asdb_v627cas_20180212_835.fit;asdb_v627cas_20180212_835.png;1615213616;
0;v627cas;2018-06-28;2:55;58297.955;DBO;WCO-UK;1014;3901;7380;asdb_v627cas_20180628_955.fit;asdb_v627cas_20180628_955.png;1615213616;
0;v627cas;2018-08-29;3:19;58359.972;DBO;WCO-UK;1111;3901;7380;asdb_v627cas_20180829_972.fit;asdb_v627cas_20180829_972.png;1615213616;
0;v627cas;2018-10-20;2:38;58411.943;FCA;PAG-SP;939;3815;7343;asdb_v627cas_20181020_943.fit;asdb_v627cas_20181020_943.png;1615213616;
0;v627cas;2018-10-24;8:12;58415.759;DBO;WCO-UK;1082;3900;7380;asdb_v627cas_20181024_758.fit;asdb_v627cas_20181024_758.png;1615213616;
0;v627cas;2018-12-03;4:01;58455.167;FAS;DCO-US;982;3727;7275;asdb_v627cas_20181203_167.fit;asdb_v627cas_20181203_167.png;1615213616;
0;v627cas;2018-12-13;3:26;58465.143;FAS;DCO-US;964;3726;7275;asdb_v627cas_20181213_143.fit;asdb_v627cas_20181213_143.png;1615213616;
0;v627cas;2019-01-08;0:26;58491.851;DBO;WCO-UK;1106;3901;7380;asdb_v627cas_20190108_851.fit;asdb_v627cas_20190108_851.png;1615213616;
0;v627cas;2019-10-30;6:17;58786.262;FAS;DCO-US;1044;3719;7307;asdb_v627cas_20191030_262.fit;asdb_v627cas_20191030_262.png;1615213616;
0;v627cas;2019-11-01;6:54;58788.288;JRF;MTP-US;478;3660;7395;asdb_v627cas_20191101_287.fit;asdb_v627cas_20191101_287.png;1615213616;
0;v627cas;2019-11-03;7:47;58790.324;JRF;MTP-US;817;6256;9592;asdb_v627cas_20191103_324.fit;asdb_v627cas_20191103_324.png;1615213616;
0;v627cas;2019-11-12;2:36;58799.109;FAS;DCO-US;883;3722;7307;asdb_v627cas_20191112_108.fit;asdb_v627cas_20191112_108.png;1615213616;
0;v627cas;2019-11-18;2:40;58805.112;FAS;DCO-US;953;3726;7274;asdb_v627cas_20191118_111.fit;asdb_v627cas_20191118_111.png;1615213616;
0;v694mon;2011-03-03;0:52;55623.87;FTE;ORS-FR;550;4497;7003;asdb_v694mon_20110303_869.fit;asdb_v694mon_20110303_869.png;1615213616;
0;v694mon;2011-03-04;8:38;55624.777;FTE;ORS-FR;550;4495;7127;asdb_v694mon_20110304_776.fit;asdb_v694mon_20110304_776.png;1615213616;
0;v694mon;2011-03-07;9:05;55627.795;FTE;ORS-FR;550;4200;7005;asdb_v694mon_20110307_796.fit;asdb_v694mon_20110307_796.png;1615213616;
0;v694mon;2011-03-15;9:07;55635.797;FTE;ORS-FR;550;4179;7082;asdb_v694mon_20110315_796.fit;asdb_v694mon_20110315_796.png;1615213616;
0;v694mon;2011-10-22;2:50;55856.118;BUI;CAS-FR;870;3816;7299;asdb_v694mon_20111022_119.fit;asdb_v694mon_20111022_119.png;1615213616;
0;v694mon;2011-10-24;3:22;55858.14;FTE;ORS-FR;861;3921;7490;asdb_v694mon_20111024_141.fit;asdb_v694mon_20111024_141.png;1615213616;
0;v694mon;2011-12-27;1:25;55922.059;FTE;ORS-FR;1000;4000;7200;asdb_v694mon_20111227_060.fit;asdb_v694mon_20111227_060.png;1615213616;
0;v694mon;2012-03-18;0:39;56004.861;FTE;ORS-FR;1000;4000;7196;asdb_v694mon_20120318_860.fit;asdb_v694mon_20120318_860.png;1615213616;
0;v694mon;2013-03-03;1:33;56354.898;FTE;ORS-FR;666;3801;7500;asdb_v694mon_20130303_898.fit;asdb_v694mon_20130303_898.png;1615213616;
0;v694mon;2013-03-17;0:27;56368.853;FTE;ORS-FR;843;3801;7501;asdb_v694mon_20130317_852.fit;asdb_v694mon_20130317_852.png;1615213616;
0;v694mon;2014-02-01;1:08;56689.881;FTE;ORS-FR;1013;3901;7500;asdb_v694mon_20140201_881.fit;asdb_v694mon_20140201_881.png;1615213616;
0;v694mon;2014-03-05;9:54;56721.83;FTE;ORS-FR;994;3900;7500;asdb_v694mon_20140305_829.fit;asdb_v694mon_20140305_829.png;1615213616;
0;v694mon;2014-03-16;0:00;56732.833;FTE;ORS-FR;1019;4000;7500;asdb_v694mon_20140316_833.fit;asdb_v694mon_20140316_833.png;1615213616;
0;v694mon;2014-03-19;9:21;56735.806;FTE;ORS-FR;1028;3901;7501;asdb_v694mon_20140319_806.fit;asdb_v694mon_20140319_806.png;1615213616;
0;v694mon;2014-03-22;1:10;56738.882;FTE;ORS-FR;968;3901;7501;asdb_v694mon_20140322_882.fit;asdb_v694mon_20140322_882.png;1615213616;
0;v694mon;2014-10-11;6:36;56941.275;PSO;TAT-HU;501;3744;7238;asdb_v694mon_20141011_274.fit;asdb_v694mon_20141011_274.png;1615213616;
0;v694mon;2014-10-19;6:17;56949.262;PSO;TAT-HU;491;3742;7239;asdb_v694mon_20141019_261.fit;asdb_v694mon_20141019_261.png;1615213616;
0;v694mon;2014-11-03;4:06;56964.171;PSO;TAT-HU;519;3742;7244;asdb_v694mon_20141103_170.fit;asdb_v694mon_20141103_170.png;1615213616;
0;v694mon;2014-11-15;3:20;56976.139;PSO;TAT-HU;516;3741;7245;asdb_v694mon_20141115_139.fit;asdb_v694mon_20141115_139.png;1615213616;
0;v694mon;2014-12-13;1:01;57004.043;PSO;TAT-HU;501;3743;7245;asdb_v694mon_20141213_042.fit;asdb_v694mon_20141213_042.png;1615213616;
0;v694mon;2014-12-24;3:57;57015.998;PSO;TAT-HU;493;3751;7228;asdb_v694mon_20141224_998.fit;asdb_v694mon_20141224_998.png;1615213616;
0;v694mon;2015-01-17;2:28;57039.937;JGF;SMM-SP;461;3722;7518;asdb_v694mon_20150117_936.fit;asdb_v694mon_20150117_936.png;1615213616;
0;v694mon;2015-01-24;0:41;57046.862;FTE;ORS-FR;1016;3603;7599;asdb_v694mon_20150124_862.fit;asdb_v694mon_20150124_862.png;1615213616;
0;v694mon;2015-01-31;0:09;57053.84;PSO;TAT-HU;533;3650;7924;asdb_v694mon_20150131_839.fit;asdb_v694mon_20150131_839.png;1615213616;
